Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,County,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines,Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
05/24/20,15157,HALEYVILLE HEALTH CARE CENTER,2201 11TH AVENUE,HALEYVILLE,AL,35565,2054869478,Winston,Y,Y,0.0,0.0,12.0,12.0,0.0,0.0,97.0,53.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15158,DIVERSICARE OF MARION,505 EAST LAFAYETTE STREET,MARION,AL,36756,3346839696,Perry,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,71.0,64.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15159,DIVERSICARE OF ONEONTA,215 VALLEY ROAD,ONEONTA,AL,35121,2052742365,Blount,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,120.0,108.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15160,SYLACAUGA HEALTH AND REHAB SERVICES,1007 W FORT WILLIAMS ST,SYLACAUGA,AL,35150,2562457402,Talladega,Y,Y,0.0,0.0,13.0,13.0,0.0,0.0,149.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15162,"TALLADEGA HEALTHCARE CENTER, INC",616 CHAFFEE STREET,TALLADEGA,AL,35160,2563624197,Talladega,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,234.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15163,ALBERTVILLE NURSING HOME,750 ALABAMA HIGHWAY 75 NORTH,ALBERTVILLE,AL,35950,2568781398,Marshall,Y,Y,1.0,1.0,12.0,12.0,0.0,0.0,159.0,151.0,0.0,0.0,3.0,3.0,6.62,0.0,6.62,0.0,,,,,,,,,
05/24/20,15164,CHOCTAW HEALTH AND REHAB,1406 EAST PUSHMATAHA STREET,BUTLER,AL,36904,2054595506,Choctaw,Y,Y,39.0,39.0,7.0,7.0,5.0,5.0,120.0,52.0,0.0,0.0,13.0,13.0,750.0,96.15,750.0,96.15,,,,,,,,,
05/24/20,15166,DADEVILLE HEALTHCARE CENTER,351 NORTH EAST STREET,DADEVILLE,AL,36853,2568259244,Tallapoosa,Y,Y,41.0,41.0,6.0,6.0,5.0,5.0,110.0,71.0,0.0,0.0,11.0,11.0,577.46,70.42,577.46,70.42,,,,,,,,,
05/24/20,15167,MARION REGIONAL NURSING HOME,184 SASSER DRIVE,HAMILTON,AL,35570,2059216340,Marion,Y,Y,34.0,34.0,14.0,14.0,6.0,6.0,79.0,61.0,0.0,0.0,22.0,22.0,557.38,98.36,557.38,98.36,,,,,,,,,
05/24/20,15168,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,1655 MCGILL AVENUE,MOBILE,AL,36604,2514766335,Mobile,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,15169,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",2107 CLOYD BLVD,FLORENCE,AL,35630,2567665771,Lauderdale,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,147.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15171,SOUTHERN SPRINGS HEALTHCARE FACILITY,745 SOUTHERN SPRINGS ROAD,UNION SPRINGS,AL,36089,3347385590,Bullock,Y,Y,24.0,24.0,6.0,6.0,4.0,4.0,123.0,95.0,0.0,0.0,9.0,9.0,252.63,42.11,252.63,42.11,,,,,,,,,
05/24/20,15174,COOSA VALLEY HEALTH AND REHAB,513 PINEVIEW AVENUE,GLENCOE,AL,35905,2564925350,Etowah,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,124.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15175,WESLEY PLACE ON HONEYSUCKLE,718 HONEYSUCKLE ROAD,DOTHAN,AL,36305,3347920921,Houston,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,166.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15176,"CROSSVILLE HEALTH AND REHABILITATION, LLC",8922 HIGHWAY 227,CROSSVILLE,AL,35962,2565287844,DeKalb,Y,Y,0.0,0.0,17.0,17.0,0.0,0.0,143.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15177,WOODHAVEN MANOR NURSING HOME,105 WEST WINDSOR ST,DEMOPOLIS,AL,36732,3342892741,Marengo,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,75.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15178,GREENE COUNTY NURSING HOME,509 WILSON AVE,EUTAW,AL,35462,2053724545,Greene,Y,Y,18.0,18.0,8.0,8.0,8.0,8.0,72.0,38.0,0.0,0.0,0.0,0.0,473.68,210.53,473.68,210.53,,,,,,,,,
05/24/20,15179,PARKWOOD HEALTH CARE FACILITY,3301 STADIUM DRIVE,PHENIX CITY,AL,36867,3342970237,Russell,Y,Y,0.0,0.0,16.0,16.0,0.0,0.0,74.0,67.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15180,GADSDEN HEALTH AND REHAB CENTER,1945 DAVIS DRIVE,GADSDEN,AL,35904,2565474938,Etowah,Y,Y,1.0,1.0,1.0,1.0,0.0,0.0,168.0,137.0,0.0,0.0,0.0,0.0,7.3,0.0,7.3,0.0,,,,,,,,,
05/24/20,15182,"GEORGIANA HEALTH AND REHABILITATION, LLC",206 PALMER AVENUE,GEORGIANA,AL,36033,3343762267,Butler,Y,Y,0.0,0.0,8.0,8.0,0.0,0.0,91.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15183,NORTH MOBILE NURSING AND REHABILITATION CTR,4525 ST STEPHENS ROAD,EIGHT MILE,AL,36613,2514520996,Mobile,Y,Y,45.0,45.0,15.0,15.0,12.0,12.0,172.0,121.0,0.0,0.0,14.0,14.0,371.9,99.17,371.9,99.17,,,,,,,,,
05/24/20,15184,CLOVERDALE REHABILITATION AND NURSING CENTER,412 CLOVERDALE ROAD,SCOTTSBORO,AL,35768,2562591505,Jackson,Y,Y,1.0,1.0,17.0,17.0,0.0,0.0,141.0,125.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,
05/24/20,15186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",2201 32ND STREET,NORTHPORT,AL,35476,2053395700,Tuscaloosa,Y,Y,0.0,0.0,13.0,13.0,0.0,0.0,200.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",THIRD AVENUE,MOUNDVILLE,AL,35474,2053712252,Hale,Y,Y,0.0,0.0,11.0,11.0,0.0,0.0,68.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15188,JACKSON HEALTH CARE FACILITY,2616 NORTH COLLEGE AVENUE,JACKSON,AL,36545,2512462476,Clarke,Y,Y,0.0,0.0,11.0,11.0,0.0,0.0,91.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15189,DIVERSICARE OF PELL CITY,"510 WOLF CREEK ROAD, NORTH",PELL CITY,AL,35125,2053383329,St. Clair,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,94.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15191,BROWN NURSING HOME,2334 WASHINGTON STREET,ALEXANDER CITY,AL,35010,2563299061,Tallapoosa,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,68.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",1910 PEPPERELL PKWY,OPELIKA,AL,36801,3347491471,Lee,Y,Y,68.0,68.0,44.0,44.0,19.0,19.0,225.0,101.0,0.0,0.0,42.0,42.0,673.27,188.12,673.27,188.12,,,,,,,,,
05/24/20,15193,CROWNE HEALTH CARE OF GREENVILLE,408 COUNTRY CLUB DRIVE,GREENVILLE,AL,36037,3343822693,Butler,Y,Y,47.0,47.0,9.0,9.0,9.0,9.0,118.0,58.0,0.0,0.0,27.0,27.0,810.34,155.17,810.34,155.17,,,,,,,,,
05/24/20,15194,PIEDMONT HEALTH CARE CENTER,30 ROUNDTREE DRIVE,PIEDMONT,AL,36272,2564478258,Calhoun,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,91.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,415 COOK SPRINGS,PELL CITY,AL,35125,2053382221,St. Clair,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,168.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15196,DIVERSICARE OF LANETT,702 SOUTH 13TH STREET,LANETT,AL,36863,3346441111,Chambers,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,85.0,78.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15197,LAFAYETTE EXTENDED CARE,805 HOSPITAL STREET SOUTHWEST,LAFAYETTE,AL,36862,3348648854,Chambers,Y,Y,0.0,0.0,1.0,1.0,1.0,1.0,69.0,45.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,22.22,,,,,,,,,
05/24/20,15199,CROWNE HEALTH CARE OF EUFAULA,430 RIVERS AVENUE,EUFAULA,AL,36027,3346876627,Barbour,Y,Y,12.0,12.0,5.0,5.0,1.0,1.0,176.0,140.0,0.0,0.0,4.0,4.0,85.71,7.14,85.71,7.14,,,,,,,,,
05/24/20,15200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,877 CEDAR BLUFF ROAD,CENTRE,AL,35960,2569275778,Cherokee,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
05/24/20,15201,"GENERATIONS OF RED BAY, LLC",106 TENTH AVENUE NORTHWEST,RED BAY,AL,35582,2563564982,Franklin,Y,Y,0.0,0.0,6.0,6.0,0.0,0.0,90.0,65.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15202,MCGUFFEY HEALTH & REHABILITATION CENTER,2301 RAINBOW DRIVE,GADSDEN,AL,35999,2565433467,Etowah,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,209.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15203,ATTALLA HEALTH AND REHAB,915 STEWART AVENUE SOUTHEAST,ATTALLA,AL,35954,2565387852,Etowah,Y,Y,0.0,0.0,5.0,5.0,0.0,0.0,182.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15204,GOODWATER HEALTHCARE CENTER,16 JONES HILL ROAD,GOODWATER,AL,35072,2568396711,Coosa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,72.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15206,DECATUR HEALTH & REHAB CENTER,2326 MORGAN AVENUE SOUTHWEST,DECATUR,AL,35603,2563405765,Morgan,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,119.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15207,COLLINSVILLE HEALTHCARE & REHAB,685 NORTH VALLEY AVE,COLLINSVILLE,AL,35961,2565242117,DeKalb,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,200.0,157.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15208,"OZARK HEALTH AND REHABILITATION, LLC",312 BRYAN DRIVE,OZARK,AL,36360,3347742561,Dale,Y,Y,0.0,0.0,11.0,11.0,0.0,0.0,149.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15209,DIVERSICARE OF BESSEMER,820 GOLF COURSE ROAD,BESSEMER,AL,35020,2054255241,Jefferson,Y,Y,50.0,50.0,30.0,30.0,23.0,23.0,180.0,115.0,0.0,0.0,32.0,32.0,434.78,200.0,434.78,200.0,,,,,,,,,
05/24/20,15210,"OPP HEALTH AND REHABILITATION, LLC",115 PAULK AVENUE,OPP,AL,36467,3344934558,Covington,Y,Y,0.0,0.0,16.0,16.0,0.0,0.0,197.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,857 CRAWFORD LANE,MOBILE,AL,36617,2514763420,Mobile,Y,Y,3.0,3.0,0.0,0.0,0.0,0.0,131.0,115.0,0.0,0.0,4.0,4.0,26.09,0.0,26.09,0.0,,,,,,,,,
05/24/20,15212,SELF SKILLED NURSING & REHAB,131 EAST CREST ROAD,HUEYTOWN,AL,35023,2054912411,Jefferson,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,118.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15213,TROY HEALTH & REHABILITATION CENTER,515 ELBA HIGHWAY,TROY,AL,36079,3345660880,Pike,Y,Y,1.0,1.0,9.0,9.0,0.0,0.0,234.0,144.0,0.0,0.0,1.0,1.0,6.94,0.0,6.94,0.0,,,,,,,,,
05/24/20,15214,MADISON MANOR NURSING HOME,3891 SULLIVAN ST,MADISON,AL,35758,2567729243,Madison,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,80.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15215,BIBB MEDICAL CENTER NURSING HOME,208 PIERSON AVE,CENTREVILLE,AL,35042,2059263308,Bibb,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,131.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15216,OAKVIEW MANOR HEALTH CARE CENTER,929 MIXON SCHOOL ROAD,OZARK,AL,36360,3347742631,Dale,Y,Y,0.0,0.0,10.0,10.0,0.0,0.0,138.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15217,BIRMINGHAM NURSING AND REHABILITATION CTR LLC,1000 DUGAN AVENUE,BIRMINGHAM,AL,35214,2057988780,Jefferson,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,132.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15220,CROWNE HEALTH CARE OF THOMASVILLE,1425 MOSLEY DRIVE,THOMASVILLE,AL,36784,3346365614,Clarke,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,80.0,67.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15221,"CHAPMAN HEALTHCARE CENTER, INC",3701 DADEVILLE ROAD,ALEXANDER CITY,AL,35010,2562346366,Tallapoosa,Y,Y,6.0,6.0,1.0,1.0,1.0,1.0,181.0,136.0,0.0,0.0,4.0,4.0,44.12,7.35,44.12,7.35,,,,,,,,,
05/24/20,15222,FAIRHOPE HEALTH & REHAB,108 SOUTH CHURCH STREET,FAIRHOPE,AL,36532,2519282153,Baldwin,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,130.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15223,NORTHSIDE HEALTH CARE,700 HUTCHINS AVENUE,GADSDEN,AL,35901,2565437101,Etowah,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,115.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15225,BARFIELD HEALTH CARE,22444 HIGHWAY 431,GUNTERSVILLE,AL,35976,2565823112,Marshall,Y,Y,0.0,0.0,25.0,25.0,0.0,0.0,113.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15227,"GENERATIONS OF VERNON, LLC",1050 CONVALESCENT ROAD,VERNON,AL,35592,2056959313,Lamar,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,158.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15228,ARABELLA HEALTH AND WELLNESS OF MONTGOMERY,4490 VIRGINIA LOOP ROAD,MONTGOMERY,AL,36116,3342816826,Montgomery,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,121.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15303,ARABELLA HEALTH & WELLNESS OF BIRMINGHAM,1028 BESSEMER RD,BIRMINGHAM,AL,35228,2059231777,Jefferson,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,163.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15315,"RIDGEWOOD HEALTH SERVICES, INC.",201 OAKHILL ROAD,JASPER,AL,35504,2052214862,Walker,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,94.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15320,ENTERPRISE HEALTH & REHABILITATION CENTER,300 PLAZA DRIVE,ENTERPRISE,AL,36331,3343479541,Coffee,Y,Y,0.0,0.0,25.0,25.0,0.0,0.0,257.0,191.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",3141 OLD COLUMBIANA ROAD,BIRMINGHAM,AL,35226,2058221580,Jefferson,Y,Y,55.0,55.0,22.0,22.0,16.0,16.0,101.0,51.0,0.0,0.0,29.0,29.0,1078.43,313.73,1078.43,313.73,,,,,,,,,
05/24/20,15322,ENGLEWOOD HEALTH CARE CENTER,2046 SOUTH ALABAMA AVE,MONROEVILLE,AL,36460,2515753285,Monroe,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,87.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15326,"PARK MANOR HEALTH AND REHABILITATION, LLC",2201 MCFARLAND BOULEVARD,NORTHPORT,AL,35476,2053395300,Tuscaloosa,Y,Y,0.0,0.0,8.0,8.0,0.0,0.0,152.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15330,MARENGO NURSING HOME,608 NORTH MAIN STREET,LINDEN,AL,36748,3342958631,Marengo,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,78.0,66.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15331,ARABELLA HEALTH & WELLNESS OF PHENIX CITY,3900 LAKEWOOD DRIVE,PHENIX CITY,AL,36867,3342988247,Russell,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,86.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15336,"LUVERNE HEALTH AND REHABILITATION, LLC",142 WEST THIRD STREET,LUVERNE,AL,36049,3343356528,Crenshaw,Y,Y,0.0,0.0,19.0,19.0,0.0,0.0,151.0,133.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15361,LAUDERDALE CHRISTIAN NURSING HOME,2019 COUNTY ROAD 394,KILLEN,AL,35645,2567572103,Lauderdale,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,58.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,2625 LAUREL OAK DRIVE,BESSEMER,AL,35022,2054974520,Jefferson,Y,Y,0.0,0.0,25.0,25.0,0.0,0.0,130.0,126.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15371,HERITAGE HEALTH CARE & REHAB INC,1101 SNOWS MILL AVENUE,TUSCALOOSA,AL,35406,2057595179,Tuscaloosa,Y,Y,0.0,0.0,11.0,11.0,0.0,0.0,216.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15372,REGENCY HEALTH CARE AND REHABILITATION CENTER,"2061 POOLE DRIVE, NW",HUNTSVILLE,AL,35810,2568529290,Madison,Y,Y,1.0,1.0,0.0,0.0,0.0,0.0,90.0,56.0,0.0,0.0,0.0,0.0,17.86,0.0,17.86,0.0,,,,,,,,,
05/24/20,15373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,212 DOTHAN ROAD,ABBEVILLE,AL,36310,3345852241,Henry,Y,Y,12.0,12.0,24.0,24.0,3.0,3.0,142.0,89.0,0.0,0.0,10.0,10.0,134.83,33.71,134.83,33.71,,,,,,,,,
05/24/20,15374,"THE PINE OF CAMDEN, LLC",550 PONDEROS DRIVE,CAMDEN,AL,36726,3346824231,Wilcox,Y,Y,23.0,23.0,7.0,7.0,5.0,5.0,95.0,56.0,0.0,0.0,20.0,20.0,410.71,89.29,410.71,89.29,,,,,,,,,
05/24/20,15375,ANNISTON HEALTH AND REHAB SERVICES,600 E 8TH STREET,ANNISTON,AL,36207,2562364949,Calhoun,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,85.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15376,DIVERSICARE OF WINFIELD,144 COUNTY HWY 14,WINFIELD,AL,35594,2054874211,Marion,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,123.0,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15378,MARSHALL MANOR NURSING HOME,3120 NORTH STREET,GUNTERSVILLE,AL,35976,2565826561,Marshall,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,91.0,72.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15379,MOBILE NURSING AND REHABILITATION CENTER,7020 BRUNS DRIVE,MOBILE,AL,36695,2516391588,Mobile,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,120.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,500 SPANISH FORT BLVD,SPANISH FORT,AL,36527,2516267007,Baldwin,Y,Y,8.0,8.0,3.0,3.0,1.0,1.0,72.0,39.0,0.0,0.0,6.0,6.0,205.13,25.64,205.13,25.64,,,,,,,,,
05/24/20,15382,CANTERBURY HEALTH CARE FACILITY,1720 KNOWLES ROAD,PHENIX CITY,AL,36869,3342910485,Russell,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,137.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,1900 OLIVE STREET SW,CULLMAN,AL,35056,2567391430,Cullman,Y,Y,0.0,0.0,27.0,27.0,0.0,0.0,148.0,117.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15386,ADAMS REHABILITATION AND HEALTHCARE CENTER,1555 HILLABEE STREET,ALEXANDER CITY,AL,35010,2563290847,Tallapoosa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15388,EAST GLEN,53 MEDICAL PARK DRIVE EAST,BIRMINGHAM,AL,35235,2058331777,Jefferson,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,108.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15390,CAPITOL HILL HEALTHCARE CENTER,520 SOUTH HULL STREET,MONTGOMERY,AL,36104,3348342920,Montgomery,Y,Y,1.0,1.0,0.0,0.0,0.0,0.0,284.0,204.0,0.0,0.0,0.0,0.0,4.9,0.0,4.9,0.0,,,,,,,,,
05/24/20,15391,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",410 WILSON DRIVE SOUTHWEST,JACKSONVILLE,AL,36265,2564357704,Calhoun,Y,Y,0.0,0.0,9.0,9.0,0.0,0.0,167.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15392,CYPRESS COVE CARE CENTER,200 ALABAMA AVENUE,MUSCLE SHOALS,AL,35661,2563814330,Colbert,Y,Y,1.0,1.0,3.0,3.0,0.0,0.0,90.0,71.0,0.0,0.0,0.0,0.0,14.08,0.0,14.08,0.0,,,,,,,,,
05/24/20,15393,CROWNE HEALTH CARE OF MONTGOMERY,1837 UPPER WETUMPKA ROAD,MONTGOMERY,AL,36107,3342648416,Montgomery,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,185.0,150.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,15396,DIVERSICARE OF GREENSBORO,616 ARMORY STREET,GREENSBORO,AL,36744,3346243054,Hale,Y,Y,16.0,16.0,3.0,3.0,1.0,1.0,97.0,76.0,0.0,0.0,11.0,11.0,210.53,13.16,210.53,13.16,,,,,,,,,
05/24/20,15397,WINDSOR HOUSE,4411 MCALLISTER DRIVE,HUNTSVILLE,AL,35805,2568378585,Madison,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,117.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
